Patient_ID	Sample_ID	Iteration	Cluster_ID	Abundance
patient2	p2_t3	479	5	10
patient2	p2_t3	479	6	8
patient2	p2_t3	480	1	14
patient2	p2_t3	480	2	10
patient2	p2_t3	480	3	0
patient2	p2_t3	480	4	58
patient2	p2_t3	480	5	3
patient2	p2_t3	480	6	15
patient2	p2_t3	481	1	13
patient2	p2_t3	481	2	14
patient2	p2_t3	481	3	0
patient2	p2_t3	481	4	55
patient2	p2_t3	481	5	6
patient2	p2_t3	481	6	12
patient2	p2_t3	482	1	9
patient2	p2_t3	482	2	15
patient2	p2_t3	482	3	0
patient2	p2_t3	482	4	58
patient2	p2_t3	482	5	0
patient2	p2_t3	482	6	18
patient2	p2_t3	483	1	8
patient2	p2_t3	483	2	16
patient2	p2_t3	483	3	0
patient2	p2_t3	483	4	58
patient2	p2_t3	483	5	0
patient2	p2_t3	483	6	18
patient2	p2_t3	484	1	8
patient2	p2_t3	484	2	16
patient2	p2_t3	484	3	0
patient2	p2_t3	484	4	58
patient2	p2_t3	484	5	0
patient2	p2_t3	484	6	18
patient2	p2_t3	485	1	10
patient2	p2_t3	485	2	17
patient2	p2_t3	485	3	0
patient2	p2_t3	485	4	55
patient2	p2_t3	485	5	6
patient2	p2_t3	485	6	12
patient2	p2_t3	486	1	8
patient2	p2_t3	486	2	15
patient2	p2_t3	486	3	0
patient2	p2_t3	486	4	59
patient2	p2_t3	486	5	12
patient2	p2_t3	486	6	6
patient2	p2_t3	487	1	8
patient2	p2_t3	487	2	16
patient2	p2_t3	487	3	0
patient2	p2_t3	487	4	58
patient2	p2_t3	487	5	2
patient2	p2_t3	487	6	16
patient2	p2_t3	488	1	4
patient2	p2_t3	488	2	22
patient2	p2_t3	488	3	0
patient2	p2_t3	488	4	56
patient2	p2_t3	488	5	0
patient2	p2_t3	488	6	18
patient2	p2_t3	489	1	6
patient2	p2_t3	489	2	20
patient2	p2_t3	489	3	0
patient2	p2_t3	489	4	56
patient2	p2_t3	489	5	14
patient2	p2_t3	489	6	4
patient2	p2_t3	490	1	8
patient2	p2_t3	490	2	16
patient2	p2_t3	490	3	0
patient2	p2_t3	490	4	59
patient2	p2_t3	490	5	12
patient2	p2_t3	490	6	5
patient2	p2_t3	491	1	12
patient2	p2_t3	491	2	17
patient2	p2_t3	491	3	0
patient2	p2_t3	491	4	53
patient2	p2_t3	491	5	0
patient2	p2_t3	491	6	18
patient2	p2_t3	492	1	12
patient2	p2_t3	492	2	14
patient2	p2_t3	492	3	0
patient2	p2_t3	492	4	57
patient2	p2_t3	492	5	15
patient2	p2_t3	492	6	2
patient2	p2_t3	493	1	9
patient2	p2_t3	493	2	14
patient2	p2_t3	493	3	0
patient2	p2_t3	493	4	59
patient2	p2_t3	493	5	10
patient2	p2_t3	493	6	8
patient2	p2_t3	494	1	8
patient2	p2_t3	494	2	15
patient2	p2_t3	494	3	0
patient2	p2_t3	494	4	58
patient2	p2_t3	494	5	12
patient2	p2_t3	494	6	6
patient2	p2_t3	495	1	23
patient2	p2_t3	495	2	2
patient2	p2_t3	495	3	0
patient2	p2_t3	495	4	57
patient2	p2_t3	495	5	1
patient2	p2_t3	495	6	17
patient2	p2_t3	496	1	7
patient2	p2_t3	496	2	17
patient2	p2_t3	496	3	0
patient2	p2_t3	496	4	58
patient2	p2_t3	496	5	5
patient2	p2_t3	496	6	13
patient2	p2_t3	497	1	14
patient2	p2_t3	497	2	10
patient2	p2_t3	497	3	0
patient2	p2_t3	497	4	58
patient2	p2_t3	497	5	12
patient2	p2_t3	497	6	6
patient2	p2_t3	498	1	10
patient2	p2_t3	498	2	19
patient2	p2_t3	498	3	0
patient2	p2_t3	498	4	53
patient2	p2_t3	498	5	12
patient2	p2_t3	498	6	6
patient2	p2_t3	499	1	11
patient2	p2_t3	499	2	14
patient2	p2_t3	499	3	0
patient2	p2_t3	499	4	57
patient2	p2_t3	499	5	9
patient2	p2_t3	499	6	9
patient2	p2_t3	500	1	10
patient2	p2_t3	500	2	13
patient2	p2_t3	500	3	0
patient2	p2_t3	500	4	59
patient2	p2_t3	500	5	0
patient2	p2_t3	500	6	18
patient2	p2_t3	501	1	5
patient2	p2_t3	501	2	21
patient2	p2_t3	501	3	0
patient2	p2_t3	501	4	56
patient2	p2_t3	501	5	0
patient2	p2_t3	501	6	18
patient2	p2_t3	502	1	11
patient2	p2_t3	502	2	14
patient2	p2_t3	502	3	0
patient2	p2_t3	502	4	57
patient2	p2_t3	502	5	0
patient2	p2_t3	502	6	18
patient2	p2_t3	503	1	15
patient2	p2_t3	503	2	8
patient2	p2_t3	503	3	0
patient2	p2_t3	503	4	59
patient2	p2_t3	503	5	11
patient2	p2_t3	503	6	7
patient2	p2_t3	504	1	25
patient2	p2_t3	504	2	0
patient2	p2_t3	504	3	0
patient2	p2_t3	504	4	57
patient2	p2_t3	504	5	0
patient2	p2_t3	504	6	18
patient2	p2_t3	505	1	14
patient2	p2_t3	505	2	10
patient2	p2_t3	505	3	0
patient2	p2_t3	505	4	58
patient2	p2_t3	505	5	1
patient2	p2_t3	505	6	17
patient2	p2_t3	506	1	20
patient2	p2_t3	506	2	7
patient2	p2_t3	506	3	0
patient2	p2_t3	506	4	55
patient2	p2_t3	506	5	12
patient2	p2_t3	506	6	6
patient2	p2_t3	507	1	14
patient2	p2_t3	507	2	12
patient2	p2_t3	507	3	0
patient2	p2_t3	507	4	56
patient2	p2_t3	507	5	1
patient2	p2_t3	507	6	17
patient2	p2_t3	508	1	11
patient2	p2_t3	508	2	13
patient2	p2_t3	508	3	0
patient2	p2_t3	508	4	58
patient2	p2_t3	508	5	16
patient2	p2_t3	508	6	2
patient2	p2_t3	509	1	11
patient2	p2_t3	509	2	17
patient2	p2_t3	509	3	0
patient2	p2_t3	509	4	54
patient2	p2_t3	509	5	14
patient2	p2_t3	509	6	4
patient2	p2_t3	510	1	7
patient2	p2_t3	510	2	19
patient2	p2_t3	510	3	0
patient2	p2_t3	510	4	56
patient2	p2_t3	510	5	15
patient2	p2_t3	510	6	3
patient2	p2_t3	511	1	7
patient2	p2_t3	511	2	19
patient2	p2_t3	511	3	0
patient2	p2_t3	511	4	56
patient2	p2_t3	511	5	0
patient2	p2_t3	511	6	18
patient2	p2_t3	512	1	8
patient2	p2_t3	512	2	16
patient2	p2_t3	512	3	0
patient2	p2_t3	512	4	58
patient2	p2_t3	512	5	15
patient2	p2_t3	512	6	3
patient2	p2_t3	513	1	10
patient2	p2_t3	513	2	13
patient2	p2_t3	513	3	0
patient2	p2_t3	513	4	59
patient2	p2_t3	513	5	0
patient2	p2_t3	513	6	18
patient2	p2_t3	514	1	23
patient2	p2_t3	514	2	0
patient2	p2_t3	514	3	0
patient2	p2_t3	514	4	59
patient2	p2_t3	514	5	0
patient2	p2_t3	514	6	18
patient2	p2_t3	515	1	14
patient2	p2_t3	515	2	11
patient2	p2_t3	515	3	0
patient2	p2_t3	515	4	57
patient2	p2_t3	515	5	0
patient2	p2_t3	515	6	18
patient2	p2_t3	516	1	15
patient2	p2_t3	516	2	8
patient2	p2_t3	516	3	0
patient2	p2_t3	516	4	59
patient2	p2_t3	516	5	0
patient2	p2_t3	516	6	18
patient2	p2_t3	517	1	18
patient2	p2_t3	517	2	10
patient2	p2_t3	517	3	0
patient2	p2_t3	517	4	56
patient2	p2_t3	517	5	0
patient2	p2_t3	517	6	16
patient2	p2_t3	518	1	11
patient2	p2_t3	518	2	14
patient2	p2_t3	518	3	0
patient2	p2_t3	518	4	57
patient2	p2_t3	518	5	0
patient2	p2_t3	518	6	18
patient2	p2_t3	519	1	11
patient2	p2_t3	519	2	17
patient2	p2_t3	519	3	0
patient2	p2_t3	519	4	55
patient2	p2_t3	519	5	10
patient2	p2_t3	519	6	7
patient2	p2_t3	520	1	7
patient2	p2_t3	520	2	21
patient2	p2_t3	520	3	0
patient2	p2_t3	520	4	54
patient2	p2_t3	520	5	13
patient2	p2_t3	520	6	5
patient2	p2_t3	521	1	9
patient2	p2_t3	521	2	20
patient2	p2_t3	521	3	0
patient2	p2_t3	521	4	54
patient2	p2_t3	521	5	5
patient2	p2_t3	521	6	12
patient2	p2_t3	522	1	18
patient2	p2_t3	522	2	6
patient2	p2_t3	522	3	0
patient2	p2_t3	522	4	58
patient2	p2_t3	522	5	0
patient2	p2_t3	522	6	18
patient2	p2_t3	523	1	4
patient2	p2_t3	523	2	19
patient2	p2_t3	523	3	0
patient2	p2_t3	523	4	59
patient2	p2_t3	523	5	13
patient2	p2_t3	523	6	5
patient2	p2_t3	524	1	11
patient2	p2_t3	524	2	12
patient2	p2_t3	524	3	0
patient2	p2_t3	524	4	59
patient2	p2_t3	524	5	0
patient2	p2_t3	524	6	18
patient2	p2_t3	525	1	9
patient2	p2_t3	525	2	22
patient2	p2_t3	525	3	0
patient2	p2_t3	525	4	51
patient2	p2_t3	525	5	0
patient2	p2_t3	525	6	18
patient2	p2_t3	526	1	6
patient2	p2_t3	526	2	20
patient2	p2_t3	526	3	0
patient2	p2_t3	526	4	56
patient2	p2_t3	526	5	11
patient2	p2_t3	526	6	7
patient2	p2_t3	527	1	7
patient2	p2_t3	527	2	18
patient2	p2_t3	527	3	0
patient2	p2_t3	527	4	58
patient2	p2_t3	527	5	11
patient2	p2_t3	527	6	6
patient2	p2_t3	528	1	10
patient2	p2_t3	528	2	17
patient2	p2_t3	528	3	0
patient2	p2_t3	528	4	55
patient2	p2_t3	528	5	13
patient2	p2_t3	528	6	5
patient2	p2_t3	529	1	8
patient2	p2_t3	529	2	15
patient2	p2_t3	529	3	0
patient2	p2_t3	529	4	59
patient2	p2_t3	529	5	0
patient2	p2_t3	529	6	18
patient2	p2_t3	530	1	10
patient2	p2_t3	530	2	19
patient2	p2_t3	530	3	0
patient2	p2_t3	530	4	53
patient2	p2_t3	530	5	0
patient2	p2_t3	530	6	18
patient2	p2_t3	531	1	12
patient2	p2_t3	531	2	15
patient2	p2_t3	531	3	0
patient2	p2_t3	531	4	56
patient2	p2_t3	531	5	11
patient2	p2_t3	531	6	6
patient2	p2_t3	532	1	15
patient2	p2_t3	532	2	8
patient2	p2_t3	532	3	0
patient2	p2_t3	532	4	59
patient2	p2_t3	532	5	9
patient2	p2_t3	532	6	9
patient2	p2_t3	533	1	6
patient2	p2_t3	533	2	20
patient2	p2_t3	533	3	0
patient2	p2_t3	533	4	56
patient2	p2_t3	533	5	13
patient2	p2_t3	533	6	5
patient2	p2_t3	534	1	8
patient2	p2_t3	534	2	17
patient2	p2_t3	534	3	0
patient2	p2_t3	534	4	57
patient2	p2_t3	534	5	0
patient2	p2_t3	534	6	18
patient2	p2_t3	535	1	13
patient2	p2_t3	535	2	12
patient2	p2_t3	535	3	0
patient2	p2_t3	535	4	57
patient2	p2_t3	535	5	11
patient2	p2_t3	535	6	7
patient2	p2_t3	536	1	17
patient2	p2_t3	536	2	12
patient2	p2_t3	536	3	0
patient2	p2_t3	536	4	53
patient2	p2_t3	536	5	11
patient2	p2_t3	536	6	7
patient2	p2_t3	537	1	23
patient2	p2_t3	537	2	1
patient2	p2_t3	537	3	0
patient2	p2_t3	537	4	58
patient2	p2_t3	537	5	0
patient2	p2_t3	537	6	18
patient2	p2_t3	538	1	10
patient2	p2_t3	538	2	14
patient2	p2_t3	538	3	0
patient2	p2_t3	538	4	58
patient2	p2_t3	538	5	0
patient2	p2_t3	538	6	18
patient2	p2_t3	539	1	8
patient2	p2_t3	539	2	17
patient2	p2_t3	539	3	0
patient2	p2_t3	539	4	57
patient2	p2_t3	539	5	0
patient2	p2_t3	539	6	18
patient2	p2_t3	540	1	8
patient2	p2_t3	540	2	15
patient2	p2_t3	540	3	0
patient2	p2_t3	540	4	59
patient2	p2_t3	540	5	3
patient2	p2_t3	540	6	15
patient2	p2_t3	541	1	15
patient2	p2_t3	541	2	9
patient2	p2_t3	541	3	0
patient2	p2_t3	541	4	58
patient2	p2_t3	541	5	10
patient2	p2_t3	541	6	8
patient2	p2_t3	542	1	15
patient2	p2_t3	542	2	10
patient2	p2_t3	542	3	0
patient2	p2_t3	542	4	57
patient2	p2_t3	542	5	0
patient2	p2_t3	542	6	18
patient2	p2_t3	543	1	14
patient2	p2_t3	543	2	9
patient2	p2_t3	543	3	0
patient2	p2_t3	543	4	59
patient2	p2_t3	543	5	9
patient2	p2_t3	543	6	9
patient2	p2_t3	544	1	6
patient2	p2_t3	544	2	17
patient2	p2_t3	544	3	0
patient2	p2_t3	544	4	59
patient2	p2_t3	544	5	13
patient2	p2_t3	544	6	5
patient2	p2_t3	545	1	8
patient2	p2_t3	545	2	15
patient2	p2_t3	545	3	0
patient2	p2_t3	545	4	59
patient2	p2_t3	545	5	0
patient2	p2_t3	545	6	18
patient2	p2_t3	546	1	7
patient2	p2_t3	546	2	16
patient2	p2_t3	546	3	0
patient2	p2_t3	546	4	59
patient2	p2_t3	546	5	11
patient2	p2_t3	546	6	7
patient2	p2_t3	547	1	24
patient2	p2_t3	547	2	0
patient2	p2_t3	547	3	0
patient2	p2_t3	547	4	58
patient2	p2_t3	547	5	11
patient2	p2_t3	547	6	7
patient2	p2_t3	548	1	3
patient2	p2_t3	548	2	23
patient2	p2_t3	548	3	0
patient2	p2_t3	548	4	56
patient2	p2_t3	548	5	13
patient2	p2_t3	548	6	5
patient2	p2_t3	549	1	4
patient2	p2_t3	549	2	22
patient2	p2_t3	549	3	0
patient2	p2_t3	549	4	56
patient2	p2_t3	549	5	16
patient2	p2_t3	549	6	2
patient2	p2_t3	550	1	17
patient2	p2_t3	550	2	0
patient2	p2_t3	550	3	0
patient2	p2_t3	550	4	65
patient2	p2_t3	550	5	4
patient2	p2_t3	550	6	14
patient2	p2_t3	551	1	14
patient2	p2_t3	551	2	10
patient2	p2_t3	551	3	0
patient2	p2_t3	551	4	58
patient2	p2_t3	551	5	0
patient2	p2_t3	551	6	18
patient2	p2_t3	552	1	15
patient2	p2_t3	552	2	9
patient2	p2_t3	552	3	0
patient2	p2_t3	552	4	58
patient2	p2_t3	552	5	0
patient2	p2_t3	552	6	18
patient2	p2_t3	553	1	10
patient2	p2_t3	553	2	14
patient2	p2_t3	553	3	0
patient2	p2_t3	553	4	58
patient2	p2_t3	553	5	10
patient2	p2_t3	553	6	8
patient2	p2_t3	554	1	24
patient2	p2_t3	554	2	4
patient2	p2_t3	554	3	0
patient2	p2_t3	554	4	55
patient2	p2_t3	554	5	12
patient2	p2_t3	554	6	5
patient2	p2_t3	555	1	14
patient2	p2_t3	555	2	9
patient2	p2_t3	555	3	0
patient2	p2_t3	555	4	59
patient2	p2_t3	555	5	11
patient2	p2_t3	555	6	7
patient2	p2_t3	556	1	14
patient2	p2_t3	556	2	16
patient2	p2_t3	556	3	0
patient2	p2_t3	556	4	52
patient2	p2_t3	556	5	12
patient2	p2_t3	556	6	6
patient2	p2_t3	557	1	9
patient2	p2_t3	557	2	17
patient2	p2_t3	557	3	0
patient2	p2_t3	557	4	56
patient2	p2_t3	557	5	0
patient2	p2_t3	557	6	18
patient2	p2_t3	558	1	4
patient2	p2_t3	558	2	23
patient2	p2_t3	558	3	0
patient2	p2_t3	558	4	55
patient2	p2_t3	558	5	0
patient2	p2_t3	558	6	18
patient2	p2_t3	559	1	4
patient2	p2_t3	559	2	22
patient2	p2_t3	559	3	0
patient2	p2_t3	559	4	56
patient2	p2_t3	559	5	11
patient2	p2_t3	559	6	7
patient2	p2_t3	560	1	12
patient2	p2_t3	560	2	15
patient2	p2_t3	560	3	0
patient2	p2_t3	560	4	55
patient2	p2_t3	560	5	0
patient2	p2_t3	560	6	18
patient2	p2_t3	561	1	12
patient2	p2_t3	561	2	14
patient2	p2_t3	561	3	0
patient2	p2_t3	561	4	56
patient2	p2_t3	561	5	0
patient2	p2_t3	561	6	18
patient2	p2_t3	562	1	16
patient2	p2_t3	562	2	11
patient2	p2_t3	562	3	0
patient2	p2_t3	562	4	55
patient2	p2_t3	562	5	14
patient2	p2_t3	562	6	4
patient2	p2_t3	563	1	5
patient2	p2_t3	563	2	19
patient2	p2_t3	563	3	0
patient2	p2_t3	563	4	58
patient2	p2_t3	563	5	3
patient2	p2_t3	563	6	15
patient2	p2_t3	564	1	8
patient2	p2_t3	564	2	16
patient2	p2_t3	564	3	0
patient2	p2_t3	564	4	57
patient2	p2_t3	564	5	0
patient2	p2_t3	564	6	18
patient2	p2_t3	565	1	6
patient2	p2_t3	565	2	20
patient2	p2_t3	565	3	0
patient2	p2_t3	565	4	56
patient2	p2_t3	565	5	0
patient2	p2_t3	565	6	18
patient2	p2_t3	566	1	9
patient2	p2_t3	566	2	19
patient2	p2_t3	566	3	0
patient2	p2_t3	566	4	54
patient2	p2_t3	566	5	12
patient2	p2_t3	566	6	6
patient2	p2_t3	567	1	11
patient2	p2_t3	567	2	12
patient2	p2_t3	567	3	0
patient2	p2_t3	567	4	59
patient2	p2_t3	567	5	0
patient2	p2_t3	567	6	18
patient2	p2_t3	568	1	14
patient2	p2_t3	568	2	12
patient2	p2_t3	568	3	0
patient2	p2_t3	568	4	56
patient2	p2_t3	568	5	18
patient2	p2_t3	568	6	0
patient2	p2_t3	569	1	12
patient2	p2_t3	569	2	13
patient2	p2_t3	569	3	0
patient2	p2_t3	569	4	56
patient2	p2_t3	569	5	15
patient2	p2_t3	569	6	3
patient2	p2_t3	570	1	6
patient2	p2_t3	570	2	19
patient2	p2_t3	570	3	0
patient2	p2_t3	570	4	57
patient2	p2_t3	570	5	0
patient2	p2_t3	570	6	18
patient2	p2_t3	571	1	17
patient2	p2_t3	571	2	6
patient2	p2_t3	571	3	0
patient2	p2_t3	571	4	59
patient2	p2_t3	571	5	1
patient2	p2_t3	571	6	17
patient2	p2_t3	572	1	10
patient2	p2_t3	572	2	15
patient2	p2_t3	572	3	0
patient2	p2_t3	572	4	57
patient2	p2_t3	572	5	11
patient2	p2_t3	572	6	7
patient2	p2_t3	573	1	13
patient2	p2_t3	573	2	11
patient2	p2_t3	573	3	0
patient2	p2_t3	573	4	58
patient2	p2_t3	573	5	12
patient2	p2_t3	573	6	6
patient2	p2_t3	574	1	7
patient2	p2_t3	574	2	18
patient2	p2_t3	574	3	0
patient2	p2_t3	574	4	57
patient2	p2_t3	574	5	0
patient2	p2_t3	574	6	18
patient2	p2_t3	575	1	3
patient2	p2_t3	575	2	22
patient2	p2_t3	575	3	0
patient2	p2_t3	575	4	57
patient2	p2_t3	575	5	0
patient2	p2_t3	575	6	18
patient2	p2_t3	576	1	16
patient2	p2_t3	576	2	12
patient2	p2_t3	576	3	0
patient2	p2_t3	576	4	56
patient2	p2_t3	576	5	12
patient2	p2_t3	576	6	4
patient2	p2_t3	577	1	18
patient2	p2_t3	577	2	5
patient2	p2_t3	577	3	0
patient2	p2_t3	577	4	59
patient2	p2_t3	577	5	5
patient2	p2_t3	577	6	13
patient2	p2_t3	578	1	12
patient2	p2_t3	578	2	12
patient2	p2_t3	578	3	0
patient2	p2_t3	578	4	58
patient2	p2_t3	578	5	0
patient2	p2_t3	578	6	18
patient2	p2_t3	579	1	7
patient2	p2_t3	579	2	17
patient2	p2_t3	579	3	0
patient2	p2_t3	579	4	58
patient2	p2_t3	579	5	7
patient2	p2_t3	579	6	11
patient2	p2_t3	580	1	10
patient2	p2_t3	580	2	13
patient2	p2_t3	580	3	0
patient2	p2_t3	580	4	59
patient2	p2_t3	580	5	18
patient2	p2_t3	580	6	0
patient2	p2_t3	581	1	12
patient2	p2_t3	581	2	13
patient2	p2_t3	581	3	0
patient2	p2_t3	581	4	57
patient2	p2_t3	581	5	0
patient2	p2_t3	581	6	18
patient2	p2_t3	582	1	8
patient2	p2_t3	582	2	15
patient2	p2_t3	582	3	0
patient2	p2_t3	582	4	59
patient2	p2_t3	582	5	15
patient2	p2_t3	582	6	3
patient2	p2_t3	583	1	6
patient2	p2_t3	583	2	22
patient2	p2_t3	583	3	0
patient2	p2_t3	583	4	54
patient2	p2_t3	583	5	11
patient2	p2_t3	583	6	7
patient2	p2_t3	584	1	6
patient2	p2_t3	584	2	18
patient2	p2_t3	584	3	0
patient2	p2_t3	584	4	58
patient2	p2_t3	584	5	14
patient2	p2_t3	584	6	4
patient2	p2_t3	585	1	12
patient2	p2_t3	585	2	16
patient2	p2_t3	585	3	0
patient2	p2_t3	585	4	54
patient2	p2_t3	585	5	14
patient2	p2_t3	585	6	4
patient2	p2_t3	586	1	3
patient2	p2_t3	586	2	20
patient2	p2_t3	586	3	0
patient2	p2_t3	586	4	59
patient2	p2_t3	586	5	12
patient2	p2_t3	586	6	6
patient2	p2_t3	587	1	4
patient2	p2_t3	587	2	21
patient2	p2_t3	587	3	0
patient2	p2_t3	587	4	57
patient2	p2_t3	587	5	11
patient2	p2_t3	587	6	7
patient2	p2_t3	588	1	9
patient2	p2_t3	588	2	17
patient2	p2_t3	588	3	0
patient2	p2_t3	588	4	56
patient2	p2_t3	588	5	11
patient2	p2_t3	588	6	7
patient2	p2_t3	589	1	6
patient2	p2_t3	589	2	20
patient2	p2_t3	589	3	0
patient2	p2_t3	589	4	56
patient2	p2_t3	589	5	12
patient2	p2_t3	589	6	6
patient2	p2_t3	590	1	18
patient2	p2_t3	590	2	6
patient2	p2_t3	590	3	0
patient2	p2_t3	590	4	58
patient2	p2_t3	590	5	12
patient2	p2_t3	590	6	6
patient2	p2_t3	591	1	14
patient2	p2_t3	591	2	9
patient2	p2_t3	591	3	0
patient2	p2_t3	591	4	59
patient2	p2_t3	591	5	14
patient2	p2_t3	591	6	4
patient2	p2_t3	592	1	15
patient2	p2_t3	592	2	8
patient2	p2_t3	592	3	0
patient2	p2_t3	592	4	59
patient2	p2_t3	592	5	11
patient2	p2_t3	592	6	7
patient2	p2_t3	593	1	6
patient2	p2_t3	593	2	23
patient2	p2_t3	593	3	0
patient2	p2_t3	593	4	53
patient2	p2_t3	593	5	11
patient2	p2_t3	593	6	7
patient2	p2_t3	594	1	7
patient2	p2_t3	594	2	20
patient2	p2_t3	594	3	0
patient2	p2_t3	594	4	55
patient2	p2_t3	594	5	0
patient2	p2_t3	594	6	18
patient2	p2_t3	595	1	11
patient2	p2_t3	595	2	14
patient2	p2_t3	595	3	0
patient2	p2_t3	595	4	57
patient2	p2_t3	595	5	11
patient2	p2_t3	595	6	7
patient2	p2_t3	596	1	10
patient2	p2_t3	596	2	16
patient2	p2_t3	596	3	0
patient2	p2_t3	596	4	56
patient2	p2_t3	596	5	0
patient2	p2_t3	596	6	18
patient2	p2_t3	597	1	10
patient2	p2_t3	597	2	13
patient2	p2_t3	597	3	0
patient2	p2_t3	597	4	59
patient2	p2_t3	597	5	0
patient2	p2_t3	597	6	18
patient2	p2_t3	598	1	15
patient2	p2_t3	598	2	8
patient2	p2_t3	598	3	0
patient2	p2_t3	598	4	59
patient2	p2_t3	598	5	0
patient2	p2_t3	598	6	18
patient2	p2_t3	599	1	14
patient2	p2_t3	599	2	10
patient2	p2_t3	599	3	0
patient2	p2_t3	599	4	58
patient2	p2_t3	599	5	14
patient2	p2_t3	599	6	4
patient2	p2_t3	600	1	10
patient2	p2_t3	600	2	18
patient2	p2_t3	600	3	0
patient2	p2_t3	600	4	54
patient2	p2_t3	600	5	0
patient2	p2_t3	600	6	18
patient2	p2_t3	601	1	8
patient2	p2_t3	601	2	15
patient2	p2_t3	601	3	0
patient2	p2_t3	601	4	59
patient2	p2_t3	601	5	13
patient2	p2_t3	601	6	5
patient2	p2_t3	602	1	8
patient2	p2_t3	602	2	18
patient2	p2_t3	602	3	0
patient2	p2_t3	602	4	56
patient2	p2_t3	602	5	0
patient2	p2_t3	602	6	18
patient2	p2_t3	603	1	23
patient2	p2_t3	603	2	5
patient2	p2_t3	603	3	0
patient2	p2_t3	603	4	54
patient2	p2_t3	603	5	0
patient2	p2_t3	603	6	18
patient2	p2_t3	604	1	15
patient2	p2_t3	604	2	14
patient2	p2_t3	604	3	0
patient2	p2_t3	604	4	54
patient2	p2_t3	604	5	0
patient2	p2_t3	604	6	17
patient2	p2_t3	605	1	8
patient2	p2_t3	605	2	15
patient2	p2_t3	605	3	0
patient2	p2_t3	605	4	59
patient2	p2_t3	605	5	0
patient2	p2_t3	605	6	18
patient2	p2_t3	606	1	11
patient2	p2_t3	606	2	12
patient2	p2_t3	606	3	0
patient2	p2_t3	606	4	59
patient2	p2_t3	606	5	17
patient2	p2_t3	606	6	1
patient2	p2_t3	607	1	11
patient2	p2_t3	607	2	13
patient2	p2_t3	607	3	0
patient2	p2_t3	607	4	58
patient2	p2_t3	607	5	13
patient2	p2_t3	607	6	5
patient2	p2_t3	608	1	14
patient2	p2_t3	608	2	15
patient2	p2_t3	608	3	0
patient2	p2_t3	608	4	53
patient2	p2_t3	608	5	0
patient2	p2_t3	608	6	18
patient2	p2_t3	609	1	12
patient2	p2_t3	609	2	12
patient2	p2_t3	609	3	0
patient2	p2_t3	609	4	58
patient2	p2_t3	609	5	11
patient2	p2_t3	609	6	7
patient2	p2_t3	610	1	17
patient2	p2_t3	610	2	11
patient2	p2_t3	610	3	0
patient2	p2_t3	610	4	54
patient2	p2_t3	610	5	0
patient2	p2_t3	610	6	18
patient2	p2_t3	611	1	10
patient2	p2_t3	611	2	16
patient2	p2_t3	611	3	0
patient2	p2_t3	611	4	56
patient2	p2_t3	611	5	16
patient2	p2_t3	611	6	2
patient2	p2_t3	612	1	17
patient2	p2_t3	612	2	10
patient2	p2_t3	612	3	0
patient2	p2_t3	612	4	55
patient2	p2_t3	612	5	12
patient2	p2_t3	612	6	6
patient2	p2_t3	613	1	12
patient2	p2_t3	613	2	13
patient2	p2_t3	613	3	0
patient2	p2_t3	613	4	57
patient2	p2_t3	613	5	0
patient2	p2_t3	613	6	18
patient2	p2_t3	614	1	8
patient2	p2_t3	614	2	19
patient2	p2_t3	614	3	0
patient2	p2_t3	614	4	55
patient2	p2_t3	614	5	0
patient2	p2_t3	614	6	18
patient2	p2_t3	615	1	8
patient2	p2_t3	615	2	18
patient2	p2_t3	615	3	0
patient2	p2_t3	615	4	56
patient2	p2_t3	615	5	8
patient2	p2_t3	615	6	10
patient2	p2_t3	616	1	10
patient2	p2_t3	616	2	15
patient2	p2_t3	616	3	0
patient2	p2_t3	616	4	57
patient2	p2_t3	616	5	10
patient2	p2_t3	616	6	8
patient2	p2_t3	617	1	9
patient2	p2_t3	617	2	21
patient2	p2_t3	617	3	0
patient2	p2_t3	617	4	52
patient2	p2_t3	617	5	0
patient2	p2_t3	617	6	18
patient2	p2_t3	618	1	8
patient2	p2_t3	618	2	17
patient2	p2_t3	618	3	0
patient2	p2_t3	618	4	57
patient2	p2_t3	618	5	11
patient2	p2_t3	618	6	7
patient2	p2_t3	619	1	11
patient2	p2_t3	619	2	14
patient2	p2_t3	619	3	0
patient2	p2_t3	619	4	57
patient2	p2_t3	619	5	14
patient2	p2_t3	619	6	4
patient2	p2_t3	620	1	4
patient2	p2_t3	620	2	16
patient2	p2_t3	620	3	0
patient2	p2_t3	620	4	62
patient2	p2_t3	620	5	0
patient2	p2_t3	620	6	18
patient2	p2_t3	621	1	3
patient2	p2_t3	621	2	23
patient2	p2_t3	621	3	0
patient2	p2_t3	621	4	56
patient2	p2_t3	621	5	12
patient2	p2_t3	621	6	6
patient2	p2_t3	622	1	12
patient2	p2_t3	622	2	12
patient2	p2_t3	622	3	0
patient2	p2_t3	622	4	58
patient2	p2_t3	622	5	0
patient2	p2_t3	622	6	18
patient2	p2_t3	623	1	7
patient2	p2_t3	623	2	23
patient2	p2_t3	623	3	0
patient2	p2_t3	623	4	52
patient2	p2_t3	623	5	2
patient2	p2_t3	623	6	16
patient2	p2_t3	624	1	4
patient2	p2_t3	624	2	20
patient2	p2_t3	624	3	0
patient2	p2_t3	624	4	58
patient2	p2_t3	624	5	0
patient2	p2_t3	624	6	18
patient2	p2_t3	625	1	7
