Patient_ID	Sample_ID	Iteration	Cluster_ID	Abundance
patient1	p1_t3	123	7	2
patient1	p1_t3	124	1	16
patient1	p1_t3	124	2	0
patient1	p1_t3	124	3	17
patient1	p1_t3	124	4	0
patient1	p1_t3	124	5	5
patient1	p1_t3	124	6	62
patient1	p1_t3	124	7	0
patient1	p1_t3	125	1	15
patient1	p1_t3	125	2	0
patient1	p1_t3	125	3	0
patient1	p1_t3	125	4	12
patient1	p1_t3	125	5	1
patient1	p1_t3	125	6	63
patient1	p1_t3	125	7	9
patient1	p1_t3	126	1	17
patient1	p1_t3	126	2	0
patient1	p1_t3	126	3	6
patient1	p1_t3	126	4	5
patient1	p1_t3	126	5	2
patient1	p1_t3	126	6	61
patient1	p1_t3	126	7	9
patient1	p1_t3	127	1	15
patient1	p1_t3	127	2	0
patient1	p1_t3	127	3	13
patient1	p1_t3	127	4	0
patient1	p1_t3	127	5	5
patient1	p1_t3	127	6	63
patient1	p1_t3	127	7	4
patient1	p1_t3	128	1	11
patient1	p1_t3	128	2	0
patient1	p1_t3	128	3	0
patient1	p1_t3	128	4	13
patient1	p1_t3	128	5	0
patient1	p1_t3	128	6	67
patient1	p1_t3	128	7	9
patient1	p1_t3	129	1	12
patient1	p1_t3	129	2	0
patient1	p1_t3	129	3	18
patient1	p1_t3	129	4	0
patient1	p1_t3	129	5	4
patient1	p1_t3	129	6	66
patient1	p1_t3	129	7	0
patient1	p1_t3	130	1	17
patient1	p1_t3	130	2	0
patient1	p1_t3	130	3	0
patient1	p1_t3	130	4	13
patient1	p1_t3	130	5	0
patient1	p1_t3	130	6	61
patient1	p1_t3	130	7	9
patient1	p1_t3	131	1	16
patient1	p1_t3	131	2	0
patient1	p1_t3	131	3	19
patient1	p1_t3	131	4	0
patient1	p1_t3	131	5	2
patient1	p1_t3	131	6	63
patient1	p1_t3	131	7	0
patient1	p1_t3	132	1	11
patient1	p1_t3	132	2	0
patient1	p1_t3	132	3	20
patient1	p1_t3	132	4	0
patient1	p1_t3	132	5	2
patient1	p1_t3	132	6	67
patient1	p1_t3	132	7	0
patient1	p1_t3	133	1	14
patient1	p1_t3	133	2	0
patient1	p1_t3	133	3	6
patient1	p1_t3	133	4	5
patient1	p1_t3	133	5	2
patient1	p1_t3	133	6	64
patient1	p1_t3	133	7	9
patient1	p1_t3	134	1	12
patient1	p1_t3	134	2	0
patient1	p1_t3	134	3	18
patient1	p1_t3	134	4	0
patient1	p1_t3	134	5	4
patient1	p1_t3	134	6	66
patient1	p1_t3	134	7	0
patient1	p1_t3	135	1	12
patient1	p1_t3	135	2	0
patient1	p1_t3	135	3	19
patient1	p1_t3	135	4	0
patient1	p1_t3	135	5	3
patient1	p1_t3	135	6	66
patient1	p1_t3	135	7	0
patient1	p1_t3	136	1	15
patient1	p1_t3	136	2	0
patient1	p1_t3	136	3	0
patient1	p1_t3	136	4	12
patient1	p1_t3	136	5	0
patient1	p1_t3	136	6	63
patient1	p1_t3	136	7	9
patient1	p1_t3	137	1	17
patient1	p1_t3	137	2	0
patient1	p1_t3	137	3	0
patient1	p1_t3	137	4	13
patient1	p1_t3	137	5	0
patient1	p1_t3	137	6	61
patient1	p1_t3	137	7	9
patient1	p1_t3	138	1	16
patient1	p1_t3	138	2	0
patient1	p1_t3	138	3	0
patient1	p1_t3	138	4	12
patient1	p1_t3	138	5	1
patient1	p1_t3	138	6	62
patient1	p1_t3	138	7	9
patient1	p1_t3	139	1	14
patient1	p1_t3	139	2	0
patient1	p1_t3	139	3	11
patient1	p1_t3	139	4	0
patient1	p1_t3	139	5	4
patient1	p1_t3	139	6	64
patient1	p1_t3	139	7	7
patient1	p1_t3	140	1	16
patient1	p1_t3	140	2	0
patient1	p1_t3	140	3	0
patient1	p1_t3	140	4	13
patient1	p1_t3	140	5	0
patient1	p1_t3	140	6	61
patient1	p1_t3	140	7	9
patient1	p1_t3	141	1	14
patient1	p1_t3	141	2	0
patient1	p1_t3	141	3	0
patient1	p1_t3	141	4	13
patient1	p1_t3	141	5	0
patient1	p1_t3	141	6	64
patient1	p1_t3	141	7	9
patient1	p1_t3	142	1	15
patient1	p1_t3	142	2	0
patient1	p1_t3	142	3	0
patient1	p1_t3	142	4	13
patient1	p1_t3	142	5	0
patient1	p1_t3	142	6	62
patient1	p1_t3	142	7	9
patient1	p1_t3	143	1	13
patient1	p1_t3	143	2	0
patient1	p1_t3	143	3	11
patient1	p1_t3	143	4	0
patient1	p1_t3	143	5	5
patient1	p1_t3	143	6	66
patient1	p1_t3	143	7	5
patient1	p1_t3	144	1	17
patient1	p1_t3	144	2	0
patient1	p1_t3	144	3	0
patient1	p1_t3	144	4	13
patient1	p1_t3	144	5	0
patient1	p1_t3	144	6	61
patient1	p1_t3	144	7	9
patient1	p1_t3	145	1	17
patient1	p1_t3	145	2	0
patient1	p1_t3	145	3	0
patient1	p1_t3	145	4	13
patient1	p1_t3	145	5	0
patient1	p1_t3	145	6	61
patient1	p1_t3	145	7	9
patient1	p1_t3	146	1	14
patient1	p1_t3	146	2	0
patient1	p1_t3	146	3	14
patient1	p1_t3	146	4	0
patient1	p1_t3	146	5	4
patient1	p1_t3	146	6	64
patient1	p1_t3	146	7	4
patient1	p1_t3	147	1	13
patient1	p1_t3	147	2	0
patient1	p1_t3	147	3	13
patient1	p1_t3	147	4	0
patient1	p1_t3	147	5	5
patient1	p1_t3	147	6	66
patient1	p1_t3	147	7	3
patient1	p1_t3	148	1	14
patient1	p1_t3	148	2	0
patient1	p1_t3	148	3	15
patient1	p1_t3	148	4	0
patient1	p1_t3	148	5	3
patient1	p1_t3	148	6	64
patient1	p1_t3	148	7	4
patient1	p1_t3	149	1	14
patient1	p1_t3	149	2	0
patient1	p1_t3	149	3	17
patient1	p1_t3	149	4	0
patient1	p1_t3	149	5	5
patient1	p1_t3	149	6	64
patient1	p1_t3	149	7	0
patient1	p1_t3	150	1	16
patient1	p1_t3	150	2	0
patient1	p1_t3	150	3	0
patient1	p1_t3	150	4	13
patient1	p1_t3	150	5	0
patient1	p1_t3	150	6	62
patient1	p1_t3	150	7	9
patient1	p1_t3	151	1	15
patient1	p1_t3	151	2	0
patient1	p1_t3	151	3	0
patient1	p1_t3	151	4	12
patient1	p1_t3	151	5	0
patient1	p1_t3	151	6	64
patient1	p1_t3	151	7	9
patient1	p1_t3	152	1	16
patient1	p1_t3	152	2	0
patient1	p1_t3	152	3	13
patient1	p1_t3	152	4	0
patient1	p1_t3	152	5	4
patient1	p1_t3	152	6	62
patient1	p1_t3	152	7	5
patient1	p1_t3	153	1	12
patient1	p1_t3	153	2	0
patient1	p1_t3	153	3	19
patient1	p1_t3	153	4	0
patient1	p1_t3	153	5	3
patient1	p1_t3	153	6	66
patient1	p1_t3	153	7	0
patient1	p1_t3	154	1	16
patient1	p1_t3	154	2	0
patient1	p1_t3	154	3	17
patient1	p1_t3	154	4	0
patient1	p1_t3	154	5	5
patient1	p1_t3	154	6	62
patient1	p1_t3	154	7	0
patient1	p1_t3	155	1	18
patient1	p1_t3	155	2	0
patient1	p1_t3	155	3	0
patient1	p1_t3	155	4	13
patient1	p1_t3	155	5	0
patient1	p1_t3	155	6	60
patient1	p1_t3	155	7	9
patient1	p1_t3	156	1	13
patient1	p1_t3	156	2	0
patient1	p1_t3	156	3	0
patient1	p1_t3	156	4	13
patient1	p1_t3	156	5	0
patient1	p1_t3	156	6	65
patient1	p1_t3	156	7	9
patient1	p1_t3	157	1	16
patient1	p1_t3	157	2	0
patient1	p1_t3	157	3	0
patient1	p1_t3	157	4	13
patient1	p1_t3	157	5	0
patient1	p1_t3	157	6	62
patient1	p1_t3	157	7	9
patient1	p1_t3	158	1	13
patient1	p1_t3	158	2	0
patient1	p1_t3	158	3	16
patient1	p1_t3	158	4	0
patient1	p1_t3	158	5	4
patient1	p1_t3	158	6	65
patient1	p1_t3	158	7	2
patient1	p1_t3	159	1	13
patient1	p1_t3	159	2	0
patient1	p1_t3	159	3	13
patient1	p1_t3	159	4	0
patient1	p1_t3	159	5	5
patient1	p1_t3	159	6	66
patient1	p1_t3	159	7	3
patient1	p1_t3	160	1	15
patient1	p1_t3	160	2	0
patient1	p1_t3	160	3	17
patient1	p1_t3	160	4	0
patient1	p1_t3	160	5	4
patient1	p1_t3	160	6	64
patient1	p1_t3	160	7	0
patient1	p1_t3	161	1	16
patient1	p1_t3	161	2	0
patient1	p1_t3	161	3	0
patient1	p1_t3	161	4	13
patient1	p1_t3	161	5	0
patient1	p1_t3	161	6	62
patient1	p1_t3	161	7	9
patient1	p1_t3	162	1	11
patient1	p1_t3	162	2	0
patient1	p1_t3	162	3	0
patient1	p1_t3	162	4	12
patient1	p1_t3	162	5	1
patient1	p1_t3	162	6	67
patient1	p1_t3	162	7	9
patient1	p1_t3	163	1	17
patient1	p1_t3	163	2	0
patient1	p1_t3	163	3	0
patient1	p1_t3	163	4	13
patient1	p1_t3	163	5	0
patient1	p1_t3	163	6	61
patient1	p1_t3	163	7	9
patient1	p1_t3	164	1	13
patient1	p1_t3	164	2	0
patient1	p1_t3	164	3	21
patient1	p1_t3	164	4	0
patient1	p1_t3	164	5	1
patient1	p1_t3	164	6	65
patient1	p1_t3	164	7	0
patient1	p1_t3	165	1	13
patient1	p1_t3	165	2	0
patient1	p1_t3	165	3	17
patient1	p1_t3	165	4	0
patient1	p1_t3	165	5	5
patient1	p1_t3	165	6	65
patient1	p1_t3	165	7	0
patient1	p1_t3	166	1	12
patient1	p1_t3	166	2	0
patient1	p1_t3	166	3	0
patient1	p1_t3	166	4	13
patient1	p1_t3	166	5	0
patient1	p1_t3	166	6	66
patient1	p1_t3	166	7	9
patient1	p1_t3	167	1	15
patient1	p1_t3	167	2	0
patient1	p1_t3	167	3	0
patient1	p1_t3	167	4	13
patient1	p1_t3	167	5	0
patient1	p1_t3	167	6	63
patient1	p1_t3	167	7	9
patient1	p1_t3	168	1	15
patient1	p1_t3	168	2	0
patient1	p1_t3	168	3	0
patient1	p1_t3	168	4	12
patient1	p1_t3	168	5	1
patient1	p1_t3	168	6	63
patient1	p1_t3	168	7	9
patient1	p1_t3	169	1	14
patient1	p1_t3	169	2	0
patient1	p1_t3	169	3	16
patient1	p1_t3	169	4	0
patient1	p1_t3	169	5	6
patient1	p1_t3	169	6	64
patient1	p1_t3	169	7	0
patient1	p1_t3	170	1	13
patient1	p1_t3	170	2	0
patient1	p1_t3	170	3	20
patient1	p1_t3	170	4	0
patient1	p1_t3	170	5	2
patient1	p1_t3	170	6	65
patient1	p1_t3	170	7	0
patient1	p1_t3	171	1	13
patient1	p1_t3	171	2	0
patient1	p1_t3	171	3	18
patient1	p1_t3	171	4	0
patient1	p1_t3	171	5	3
patient1	p1_t3	171	6	66
patient1	p1_t3	171	7	0
patient1	p1_t3	172	1	17
patient1	p1_t3	172	2	0
patient1	p1_t3	172	3	0
patient1	p1_t3	172	4	13
patient1	p1_t3	172	5	0
patient1	p1_t3	172	6	61
patient1	p1_t3	172	7	9
patient1	p1_t3	173	1	18
patient1	p1_t3	173	2	0
patient1	p1_t3	173	3	17
patient1	p1_t3	173	4	0
patient1	p1_t3	173	5	5
patient1	p1_t3	173	6	60
patient1	p1_t3	173	7	0
patient1	p1_t3	174	1	18
patient1	p1_t3	174	2	0
patient1	p1_t3	174	3	19
patient1	p1_t3	174	4	0
patient1	p1_t3	174	5	3
patient1	p1_t3	174	6	60
patient1	p1_t3	174	7	0
patient1	p1_t3	175	1	12
patient1	p1_t3	175	2	0
patient1	p1_t3	175	3	0
patient1	p1_t3	175	4	13
patient1	p1_t3	175	5	0
patient1	p1_t3	175	6	66
patient1	p1_t3	175	7	9
patient1	p1_t3	176	1	14
patient1	p1_t3	176	2	0
patient1	p1_t3	176	3	11
patient1	p1_t3	176	4	0
patient1	p1_t3	176	5	3
patient1	p1_t3	176	6	64
patient1	p1_t3	176	7	8
patient1	p1_t3	177	1	14
patient1	p1_t3	177	2	0
patient1	p1_t3	177	3	0
patient1	p1_t3	177	4	13
patient1	p1_t3	177	5	0
patient1	p1_t3	177	6	64
patient1	p1_t3	177	7	9
patient1	p1_t3	178	1	16
patient1	p1_t3	178	2	0
patient1	p1_t3	178	3	0
patient1	p1_t3	178	4	13
patient1	p1_t3	178	5	0
patient1	p1_t3	178	6	62
patient1	p1_t3	178	7	9
patient1	p1_t3	179	1	12
patient1	p1_t3	179	2	0
patient1	p1_t3	179	3	19
patient1	p1_t3	179	4	0
patient1	p1_t3	179	5	3
patient1	p1_t3	179	6	65
patient1	p1_t3	179	7	0
patient1	p1_t3	180	1	17
patient1	p1_t3	180	2	0
patient1	p1_t3	180	3	0
patient1	p1_t3	180	4	12
patient1	p1_t3	180	5	0
patient1	p1_t3	180	6	62
patient1	p1_t3	180	7	9
patient1	p1_t3	181	1	17
patient1	p1_t3	181	2	0
patient1	p1_t3	181	3	19
patient1	p1_t3	181	4	0
patient1	p1_t3	181	5	3
patient1	p1_t3	181	6	61
patient1	p1_t3	181	7	0
patient1	p1_t3	182	1	14
patient1	p1_t3	182	2	0
patient1	p1_t3	182	3	0
patient1	p1_t3	182	4	13
patient1	p1_t3	182	5	0
patient1	p1_t3	182	6	64
patient1	p1_t3	182	7	9
patient1	p1_t3	183	1	13
patient1	p1_t3	183	2	0
patient1	p1_t3	183	3	5
patient1	p1_t3	183	4	5
patient1	p1_t3	183	5	3
patient1	p1_t3	183	6	65
patient1	p1_t3	183	7	9
patient1	p1_t3	184	1	12
patient1	p1_t3	184	2	0
patient1	p1_t3	184	3	0
patient1	p1_t3	184	4	12
patient1	p1_t3	184	5	1
patient1	p1_t3	184	6	66
patient1	p1_t3	184	7	9
patient1	p1_t3	185	1	15
patient1	p1_t3	185	2	0
patient1	p1_t3	185	3	0
patient1	p1_t3	185	4	11
patient1	p1_t3	185	5	2
patient1	p1_t3	185	6	63
patient1	p1_t3	185	7	9
patient1	p1_t3	186	1	16
patient1	p1_t3	186	2	0
patient1	p1_t3	186	3	19
patient1	p1_t3	186	4	0
patient1	p1_t3	186	5	3
patient1	p1_t3	186	6	62
patient1	p1_t3	186	7	0
patient1	p1_t3	187	1	14
patient1	p1_t3	187	2	0
patient1	p1_t3	187	3	18
patient1	p1_t3	187	4	0
patient1	p1_t3	187	5	4
patient1	p1_t3	187	6	64
patient1	p1_t3	187	7	0
patient1	p1_t3	188	1	19
patient1	p1_t3	188	2	0
patient1	p1_t3	188	3	19
patient1	p1_t3	188	4	0
patient1	p1_t3	188	5	3
patient1	p1_t3	188	6	59
patient1	p1_t3	188	7	0
patient1	p1_t3	189	1	12
patient1	p1_t3	189	2	0
patient1	p1_t3	189	3	19
patient1	p1_t3	189	4	0
patient1	p1_t3	189	5	3
patient1	p1_t3	189	6	66
patient1	p1_t3	189	7	0
patient1	p1_t3	190	1	16
patient1	p1_t3	190	2	0
patient1	p1_t3	190	3	20
patient1	p1_t3	190	4	0
patient1	p1_t3	190	5	2
patient1	p1_t3	190	6	62
patient1	p1_t3	190	7	0
patient1	p1_t3	191	1	19
patient1	p1_t3	191	2	0
patient1	p1_t3	191	3	0
patient1	p1_t3	191	4	14
patient1	p1_t3	191	5	0
patient1	p1_t3	191	6	59
patient1	p1_t3	191	7	8
patient1	p1_t3	192	1	16
patient1	p1_t3	192	2	0
patient1	p1_t3	192	3	20
patient1	p1_t3	192	4	0
patient1	p1_t3	192	5	2
patient1	p1_t3	192	6	62
patient1	p1_t3	192	7	0
patient1	p1_t3	193	1	15
patient1	p1_t3	193	2	0
patient1	p1_t3	193	3	9
patient1	p1_t3	193	4	1
patient1	p1_t3	193	5	3
patient1	p1_t3	193	6	63
patient1	p1_t3	193	7	9
patient1	p1_t3	194	1	14
patient1	p1_t3	194	2	0
patient1	p1_t3	194	3	0
patient1	p1_t3	194	4	13
patient1	p1_t3	194	5	0
patient1	p1_t3	194	6	64
patient1	p1_t3	194	7	9
patient1	p1_t3	195	1	13
patient1	p1_t3	195	2	0
patient1	p1_t3	195	3	19
patient1	p1_t3	195	4	0
patient1	p1_t3	195	5	3
patient1	p1_t3	195	6	65
patient1	p1_t3	195	7	0
patient1	p1_t3	196	1	16
patient1	p1_t3	196	2	0
patient1	p1_t3	196	3	18
patient1	p1_t3	196	4	0
patient1	p1_t3	196	5	3
patient1	p1_t3	196	6	63
patient1	p1_t3	196	7	0
patient1	p1_t3	197	1	12
patient1	p1_t3	197	2	0
patient1	p1_t3	197	3	14
patient1	p1_t3	197	4	0
patient1	p1_t3	197	5	3
patient1	p1_t3	197	6	66
patient1	p1_t3	197	7	5
patient1	p1_t3	198	1	13
patient1	p1_t3	198	2	0
patient1	p1_t3	198	3	0
patient1	p1_t3	198	4	13
patient1	p1_t3	198	5	0
patient1	p1_t3	198	6	65
patient1	p1_t3	198	7	9
patient1	p1_t3	199	1	14
patient1	p1_t3	199	2	0
patient1	p1_t3	199	3	0
patient1	p1_t3	199	4	13
patient1	p1_t3	199	5	0
patient1	p1_t3	199	6	64
patient1	p1_t3	199	7	9
patient1	p1_t3	200	1	12
patient1	p1_t3	200	2	0
patient1	p1_t3	200	3	5
patient1	p1_t3	200	4	5
patient1	p1_t3	200	5	3
patient1	p1_t3	200	6	66
patient1	p1_t3	200	7	9
patient1	p1_t3	201	1	10
patient1	p1_t3	201	2	0
patient1	p1_t3	201	3	17
patient1	p1_t3	201	4	0
patient1	p1_t3	201	5	5
patient1	p1_t3	201	6	68
patient1	p1_t3	201	7	0
patient1	p1_t3	202	1	16
patient1	p1_t3	202	2	0
patient1	p1_t3	202	3	0
patient1	p1_t3	202	4	12
patient1	p1_t3	202	5	0
patient1	p1_t3	202	6	62
patient1	p1_t3	202	7	9
patient1	p1_t3	203	1	15
patient1	p1_t3	203	2	0
patient1	p1_t3	203	3	0
patient1	p1_t3	203	4	13
patient1	p1_t3	203	5	0
patient1	p1_t3	203	6	63
patient1	p1_t3	203	7	9
patient1	p1_t3	204	1	16
patient1	p1_t3	204	2	0
patient1	p1_t3	204	3	0
patient1	p1_t3	204	4	13
patient1	p1_t3	204	5	0
patient1	p1_t3	204	6	61
patient1	p1_t3	204	7	9
patient1	p1_t3	205	1	15
patient1	p1_t3	205	2	0
patient1	p1_t3	205	3	13
patient1	p1_t3	205	4	0
patient1	p1_t3	205	5	3
patient1	p1_t3	205	6	63
patient1	p1_t3	205	7	6
patient1	p1_t3	206	1	14
patient1	p1_t3	206	2	0
patient1	p1_t3	206	3	0
patient1	p1_t3	206	4	13
patient1	p1_t3	206	5	0
patient1	p1_t3	206	6	64
patient1	p1_t3	206	7	9
patient1	p1_t3	207	1	16
patient1	p1_t3	207	2	0
patient1	p1_t3	207	3	18
patient1	p1_t3	207	4	0
patient1	p1_t3	207	5	3
patient1	p1_t3	207	6	63
patient1	p1_t3	207	7	0
patient1	p1_t3	208	1	14
patient1	p1_t3	208	2	0
patient1	p1_t3	208	3	17
patient1	p1_t3	208	4	0
patient1	p1_t3	208	5	5
patient1	p1_t3	208	6	64
patient1	p1_t3	208	7	0
patient1	p1_t3	209	1	15
patient1	p1_t3	209	2	0
patient1	p1_t3	209	3	0
patient1	p1_t3	209	4	13
patient1	p1_t3	209	5	0
patient1	p1_t3	209	6	63
patient1	p1_t3	209	7	9
patient1	p1_t3	210	1	15
patient1	p1_t3	210	2	0
patient1	p1_t3	210	3	19
patient1	p1_t3	210	4	0
patient1	p1_t3	210	5	3
patient1	p1_t3	210	6	63
patient1	p1_t3	210	7	0
patient1	p1_t3	211	1	19
patient1	p1_t3	211	2	0
patient1	p1_t3	211	3	14
patient1	p1_t3	211	4	0
patient1	p1_t3	211	5	4
patient1	p1_t3	211	6	59
patient1	p1_t3	211	7	4
patient1	p1_t3	212	1	16
patient1	p1_t3	212	2	0
patient1	p1_t3	212	3	0
patient1	p1_t3	212	4	13
patient1	p1_t3	212	5	0
patient1	p1_t3	212	6	62
patient1	p1_t3	212	7	9
patient1	p1_t3	213	1	15
patient1	p1_t3	213	2	0
patient1	p1_t3	213	3	0
patient1	p1_t3	213	4	11
patient1	p1_t3	213	5	2
patient1	p1_t3	213	6	63
patient1	p1_t3	213	7	9
patient1	p1_t3	214	1	16
patient1	p1_t3	214	2	0
patient1	p1_t3	214	3	0
patient1	p1_t3	214	4	12
patient1	p1_t3	214	5	0
patient1	p1_t3	214	6	63
patient1	p1_t3	214	7	9
patient1	p1_t3	215	1	13
patient1	p1_t3	215	2	0
patient1	p1_t3	215	3	0
patient1	p1_t3	215	4	12
patient1	p1_t3	215	5	0
patient1	p1_t3	215	6	66
patient1	p1_t3	215	7	9
patient1	p1_t3	216	1	14
patient1	p1_t3	216	2	0
patient1	p1_t3	216	3	0
patient1	p1_t3	216	4	13
patient1	p1_t3	216	5	0
patient1	p1_t3	216	6	64
patient1	p1_t3	216	7	9
patient1	p1_t3	217	1	15
patient1	p1_t3	217	2	0
patient1	p1_t3	217	3	18
patient1	p1_t3	217	4	0
patient1	p1_t3	217	5	4
patient1	p1_t3	217	6	63
patient1	p1_t3	217	7	0
patient1	p1_t3	218	1	16
patient1	p1_t3	218	2	0
patient1	p1_t3	218	3	0
patient1	p1_t3	218	4	12
patient1	p1_t3	218	5	0
patient1	p1_t3	218	6	63
patient1	p1_t3	218	7	9
patient1	p1_t3	219	1	14
patient1	p1_t3	219	2	0
patient1	p1_t3	219	3	0
patient1	p1_t3	219	4	13
patient1	p1_t3	219	5	0
patient1	p1_t3	219	6	64
patient1	p1_t3	219	7	9
patient1	p1_t3	220	1	13
patient1	p1_t3	220	2	0
patient1	p1_t3	220	3	0
patient1	p1_t3	220	4	12
patient1	p1_t3	220	5	1
patient1	p1_t3	220	6	65
patient1	p1_t3	220	7	9
patient1	p1_t3	221	1	17
patient1	p1_t3	221	2	0
patient1	p1_t3	221	3	0
patient1	p1_t3	221	4	12
patient1	p1_t3	221	5	0
patient1	p1_t3	221	6	62
patient1	p1_t3	221	7	9
patient1	p1_t3	222	1	17
patient1	p1_t3	222	2	0
patient1	p1_t3	222	3	0
patient1	p1_t3	222	4	13
patient1	p1_t3	222	5	0
patient1	p1_t3	222	6	61
patient1	p1_t3	222	7	9
patient1	p1_t3	223	1	14
patient1	p1_t3	223	2	0
patient1	p1_t3	223	3	0
patient1	p1_t3	223	4	13
patient1	p1_t3	223	5	0
patient1	p1_t3	223	6	64
patient1	p1_t3	223	7	9
patient1	p1_t3	224	1	10
patient1	p1_t3	224	2	0
patient1	p1_t3	224	3	15
patient1	p1_t3	224	4	0
patient1	p1_t3	224	5	5
patient1	p1_t3	224	6	68
patient1	p1_t3	224	7	2
patient1	p1_t3	225	1	15
patient1	p1_t3	225	2	0
patient1	p1_t3	225	3	18
patient1	p1_t3	225	4	0
patient1	p1_t3	225	5	4
patient1	p1_t3	225	6	63
patient1	p1_t3	225	7	0
patient1	p1_t3	226	1	12
patient1	p1_t3	226	2	0
patient1	p1_t3	226	3	0
patient1	p1_t3	226	4	13
patient1	p1_t3	226	5	0
patient1	p1_t3	226	6	66
patient1	p1_t3	226	7	9
patient1	p1_t3	227	1	16
patient1	p1_t3	227	2	0
patient1	p1_t3	227	3	0
patient1	p1_t3	227	4	13
patient1	p1_t3	227	5	0
patient1	p1_t3	227	6	62
patient1	p1_t3	227	7	9
patient1	p1_t3	228	1	13
patient1	p1_t3	228	2	0
patient1	p1_t3	228	3	0
patient1	p1_t3	228	4	13
patient1	p1_t3	228	5	0
patient1	p1_t3	228	6	65
patient1	p1_t3	228	7	9
patient1	p1_t3	229	1	14
patient1	p1_t3	229	2	0
patient1	p1_t3	229	3	0
patient1	p1_t3	229	4	13
patient1	p1_t3	229	5	0
patient1	p1_t3	229	6	64
patient1	p1_t3	229	7	9
patient1	p1_t3	230	1	14
patient1	p1_t3	230	2	0
patient1	p1_t3	230	3	0
patient1	p1_t3	230	4	13
patient1	p1_t3	230	5	0
patient1	p1_t3	230	6	64
patient1	p1_t3	230	7	9
patient1	p1_t3	231	1	17
patient1	p1_t3	231	2	0
patient1	p1_t3	231	3	19
patient1	p1_t3	231	4	0
patient1	p1_t3	231	5	3
patient1	p1_t3	231	6	61
patient1	p1_t3	231	7	0
patient1	p1_t3	232	1	15
patient1	p1_t3	232	2	0
patient1	p1_t3	232	3	16
patient1	p1_t3	232	4	0
patient1	p1_t3	232	5	6
patient1	p1_t3	232	6	63
patient1	p1_t3	232	7	0
patient1	p1_t3	233	1	12
patient1	p1_t3	233	2	0
patient1	p1_t3	233	3	19
patient1	p1_t3	233	4	0
patient1	p1_t3	233	5	2
patient1	p1_t3	233	6	67
patient1	p1_t3	233	7	0
patient1	p1_t3	234	1	11
patient1	p1_t3	234	2	0
patient1	p1_t3	234	3	0
patient1	p1_t3	234	4	13
patient1	p1_t3	234	5	0
patient1	p1_t3	234	6	67
patient1	p1_t3	234	7	9
patient1	p1_t3	235	1	15
patient1	p1_t3	235	2	0
patient1	p1_t3	235	3	0
patient1	p1_t3	235	4	12
patient1	p1_t3	235	5	0
patient1	p1_t3	235	6	64
patient1	p1_t3	235	7	9
patient1	p1_t3	236	1	19
patient1	p1_t3	236	2	0
patient1	p1_t3	236	3	11
patient1	p1_t3	236	4	0
patient1	p1_t3	236	5	2
patient1	p1_t3	236	6	60
patient1	p1_t3	236	7	8
patient1	p1_t3	237	1	16
patient1	p1_t3	237	2	0
patient1	p1_t3	237	3	19
patient1	p1_t3	237	4	0
patient1	p1_t3	237	5	3
patient1	p1_t3	237	6	62
patient1	p1_t3	237	7	0
patient1	p1_t3	238	1	13
patient1	p1_t3	238	2	0
patient1	p1_t3	238	3	17
patient1	p1_t3	238	4	0
patient1	p1_t3	238	5	5
patient1	p1_t3	238	6	65
patient1	p1_t3	238	7	0
patient1	p1_t3	239	1	17
patient1	p1_t3	239	2	0
patient1	p1_t3	239	3	0
patient1	p1_t3	239	4	13
patient1	p1_t3	239	5	0
patient1	p1_t3	239	6	61
patient1	p1_t3	239	7	9
patient1	p1_t3	240	1	17
patient1	p1_t3	240	2	0
patient1	p1_t3	240	3	19
patient1	p1_t3	240	4	0
patient1	p1_t3	240	5	3
patient1	p1_t3	240	6	61
patient1	p1_t3	240	7	0
patient1	p1_t3	241	1	16
patient1	p1_t3	241	2	0
patient1	p1_t3	241	3	0
patient1	p1_t3	241	4	13
patient1	p1_t3	241	5	0
patient1	p1_t3	241	6	62
patient1	p1_t3	241	7	9
patient1	p1_t3	242	1	15
patient1	p1_t3	242	2	0
patient1	p1_t3	242	3	0
patient1	p1_t3	242	4	12
patient1	p1_t3	242	5	1
patient1	p1_t3	242	6	63
patient1	p1_t3	242	7	9
patient1	p1_t3	243	1	16
patient1	p1_t3	243	2	0
patient1	p1_t3	243	3	0
patient1	p1_t3	243	4	12
patient1	p1_t3	243	5	0
patient1	p1_t3	243	6	63
patient1	p1_t3	243	7	9
patient1	p1_t3	244	1	16
patient1	p1_t3	244	2	0
patient1	p1_t3	244	3	6
patient1	p1_t3	244	4	4
patient1	p1_t3	244	5	3
patient1	p1_t3	244	6	62
patient1	p1_t3	244	7	9
patient1	p1_t3	245	1	14
patient1	p1_t3	245	2	0
patient1	p1_t3	245	3	20
patient1	p1_t3	245	4	0
patient1	p1_t3	245	5	2
patient1	p1_t3	245	6	64
patient1	p1_t3	245	7	0
patient1	p1_t3	246	1	14
patient1	p1_t3	246	2	0
patient1	p1_t3	246	3	0
patient1	p1_t3	246	4	13
patient1	p1_t3	246	5	0
patient1	p1_t3	246	6	64
patient1	p1_t3	246	7	9
patient1	p1_t3	247	1	15
patient1	p1_t3	247	2	0
patient1	p1_t3	247	3	0
patient1	p1_t3	247	4	13
patient1	p1_t3	247	5	0
patient1	p1_t3	247	6	63
patient1	p1_t3	247	7	9
patient1	p1_t3	248	1	14
patient1	p1_t3	248	2	0
patient1	p1_t3	248	3	0
patient1	p1_t3	248	4	13
