Patient_ID	Sample_ID	Iteration	Cluster_ID	Abundance
patient1	p1_t2	605	3	43
patient1	p1_t2	605	4	0
patient1	p1_t2	605	5	31
patient1	p1_t2	605	6	0
patient1	p1_t2	606	1	0
patient1	p1_t2	606	2	34
patient1	p1_t2	606	3	39
patient1	p1_t2	606	4	0
patient1	p1_t2	606	5	26
patient1	p1_t2	606	6	1
patient1	p1_t2	607	1	0
patient1	p1_t2	607	2	33
patient1	p1_t2	607	3	39
patient1	p1_t2	607	4	0
patient1	p1_t2	607	5	27
patient1	p1_t2	607	6	1
patient1	p1_t2	608	1	0
patient1	p1_t2	608	2	30
patient1	p1_t2	608	3	37
patient1	p1_t2	608	4	0
patient1	p1_t2	608	5	33
patient1	p1_t2	608	6	0
patient1	p1_t2	609	1	0
patient1	p1_t2	609	2	30
patient1	p1_t2	609	3	41
patient1	p1_t2	609	4	0
patient1	p1_t2	609	5	29
patient1	p1_t2	609	6	0
patient1	p1_t2	610	1	0
patient1	p1_t2	610	2	22
patient1	p1_t2	610	3	42
patient1	p1_t2	610	4	0
patient1	p1_t2	610	5	35
patient1	p1_t2	610	6	1
patient1	p1_t2	611	1	0
patient1	p1_t2	611	2	27
patient1	p1_t2	611	3	42
patient1	p1_t2	611	4	0
patient1	p1_t2	611	5	31
patient1	p1_t2	611	6	0
patient1	p1_t2	612	1	0
patient1	p1_t2	612	2	33
patient1	p1_t2	612	3	35
patient1	p1_t2	612	4	2
patient1	p1_t2	612	5	29
patient1	p1_t2	612	6	1
patient1	p1_t2	613	1	0
patient1	p1_t2	613	2	31
patient1	p1_t2	613	3	36
patient1	p1_t2	613	4	0
patient1	p1_t2	613	5	33
patient1	p1_t2	613	6	0
patient1	p1_t2	614	1	0
patient1	p1_t2	614	2	30
patient1	p1_t2	614	3	37
patient1	p1_t2	614	4	0
patient1	p1_t2	614	5	32
patient1	p1_t2	614	6	1
patient1	p1_t2	615	1	0
patient1	p1_t2	615	2	19
patient1	p1_t2	615	3	42
patient1	p1_t2	615	4	0
patient1	p1_t2	615	5	39
patient1	p1_t2	615	6	0
patient1	p1_t2	616	1	0
patient1	p1_t2	616	2	33
patient1	p1_t2	616	3	42
patient1	p1_t2	616	4	0
patient1	p1_t2	616	5	25
patient1	p1_t2	616	6	0
patient1	p1_t2	617	1	0
patient1	p1_t2	617	2	22
patient1	p1_t2	617	3	43
patient1	p1_t2	617	4	0
patient1	p1_t2	617	5	34
patient1	p1_t2	617	6	1
patient1	p1_t2	618	1	0
patient1	p1_t2	618	2	32
patient1	p1_t2	618	3	41
patient1	p1_t2	618	4	0
patient1	p1_t2	618	5	27
patient1	p1_t2	618	6	0
patient1	p1_t2	619	1	0
patient1	p1_t2	619	2	17
patient1	p1_t2	619	3	41
patient1	p1_t2	619	4	0
patient1	p1_t2	619	5	40
patient1	p1_t2	619	6	1
patient1	p1_t2	620	1	0
patient1	p1_t2	620	2	34
patient1	p1_t2	620	3	40
patient1	p1_t2	620	4	0
patient1	p1_t2	620	5	26
patient1	p1_t2	620	6	0
patient1	p1_t2	621	1	0
patient1	p1_t2	621	2	32
patient1	p1_t2	621	3	42
patient1	p1_t2	621	4	0
patient1	p1_t2	621	5	26
patient1	p1_t2	621	6	0
patient1	p1_t2	622	1	0
patient1	p1_t2	622	2	32
patient1	p1_t2	622	3	40
patient1	p1_t2	622	4	0
patient1	p1_t2	622	5	27
patient1	p1_t2	622	6	1
patient1	p1_t2	623	1	0
patient1	p1_t2	623	2	24
patient1	p1_t2	623	3	42
patient1	p1_t2	623	4	0
patient1	p1_t2	623	5	33
patient1	p1_t2	623	6	1
patient1	p1_t2	624	1	0
patient1	p1_t2	624	2	31
patient1	p1_t2	624	3	36
patient1	p1_t2	624	4	0
patient1	p1_t2	624	5	33
patient1	p1_t2	624	6	0
patient1	p1_t2	625	1	0
patient1	p1_t2	625	2	30
patient1	p1_t2	625	3	39
patient1	p1_t2	625	4	0
patient1	p1_t2	625	5	31
patient1	p1_t2	625	6	0
patient1	p1_t2	626	1	0
patient1	p1_t2	626	2	30
patient1	p1_t2	626	3	37
patient1	p1_t2	626	4	0
patient1	p1_t2	626	5	32
patient1	p1_t2	626	6	1
patient1	p1_t2	627	1	0
patient1	p1_t2	627	2	23
patient1	p1_t2	627	3	43
patient1	p1_t2	627	4	0
patient1	p1_t2	627	5	33
patient1	p1_t2	627	6	1
patient1	p1_t2	628	1	0
patient1	p1_t2	628	2	23
patient1	p1_t2	628	3	39
patient1	p1_t2	628	4	0
patient1	p1_t2	628	5	37
patient1	p1_t2	628	6	1
patient1	p1_t2	629	1	0
patient1	p1_t2	629	2	27
patient1	p1_t2	629	3	42
patient1	p1_t2	629	4	0
patient1	p1_t2	629	5	30
patient1	p1_t2	629	6	1
patient1	p1_t2	630	1	0
patient1	p1_t2	630	2	29
patient1	p1_t2	630	3	41
patient1	p1_t2	630	4	0
patient1	p1_t2	630	5	30
patient1	p1_t2	630	6	0
patient1	p1_t2	631	1	0
patient1	p1_t2	631	2	28
patient1	p1_t2	631	3	38
patient1	p1_t2	631	4	0
patient1	p1_t2	631	5	33
patient1	p1_t2	631	6	1
patient1	p1_t2	632	1	0
patient1	p1_t2	632	2	24
patient1	p1_t2	632	3	43
patient1	p1_t2	632	4	0
patient1	p1_t2	632	5	32
patient1	p1_t2	632	6	1
patient1	p1_t2	633	1	0
patient1	p1_t2	633	2	34
patient1	p1_t2	633	3	38
patient1	p1_t2	633	4	0
patient1	p1_t2	633	5	27
patient1	p1_t2	633	6	1
patient1	p1_t2	634	1	0
patient1	p1_t2	634	2	26
patient1	p1_t2	634	3	41
patient1	p1_t2	634	4	0
patient1	p1_t2	634	5	33
patient1	p1_t2	634	6	0
patient1	p1_t2	635	1	0
patient1	p1_t2	635	2	29
patient1	p1_t2	635	3	42
patient1	p1_t2	635	4	0
patient1	p1_t2	635	5	29
patient1	p1_t2	635	6	0
patient1	p1_t2	636	1	0
patient1	p1_t2	636	2	26
patient1	p1_t2	636	3	35
patient1	p1_t2	636	4	0
patient1	p1_t2	636	5	38
patient1	p1_t2	636	6	1
patient1	p1_t2	637	1	0
patient1	p1_t2	637	2	22
patient1	p1_t2	637	3	43
patient1	p1_t2	637	4	0
patient1	p1_t2	637	5	34
patient1	p1_t2	637	6	1
patient1	p1_t2	638	1	0
patient1	p1_t2	638	2	34
patient1	p1_t2	638	3	39
patient1	p1_t2	638	4	0
patient1	p1_t2	638	5	27
patient1	p1_t2	638	6	0
patient1	p1_t2	639	1	0
patient1	p1_t2	639	2	31
patient1	p1_t2	639	3	40
patient1	p1_t2	639	4	0
patient1	p1_t2	639	5	29
patient1	p1_t2	639	6	0
patient1	p1_t2	640	1	0
patient1	p1_t2	640	2	27
patient1	p1_t2	640	3	39
patient1	p1_t2	640	4	0
patient1	p1_t2	640	5	34
patient1	p1_t2	640	6	0
patient1	p1_t2	641	1	0
patient1	p1_t2	641	2	36
patient1	p1_t2	641	3	38
patient1	p1_t2	641	4	0
patient1	p1_t2	641	5	26
patient1	p1_t2	641	6	0
patient1	p1_t2	642	1	0
patient1	p1_t2	642	2	16
patient1	p1_t2	642	3	43
patient1	p1_t2	642	4	0
patient1	p1_t2	642	5	40
patient1	p1_t2	642	6	1
patient1	p1_t2	643	1	0
patient1	p1_t2	643	2	38
patient1	p1_t2	643	3	38
patient1	p1_t2	643	4	0
patient1	p1_t2	643	5	24
patient1	p1_t2	643	6	0
patient1	p1_t2	644	1	0
patient1	p1_t2	644	2	27
patient1	p1_t2	644	3	38
patient1	p1_t2	644	4	0
patient1	p1_t2	644	5	35
patient1	p1_t2	644	6	0
patient1	p1_t2	645	1	0
patient1	p1_t2	645	2	25
patient1	p1_t2	645	3	43
patient1	p1_t2	645	4	0
patient1	p1_t2	645	5	32
patient1	p1_t2	645	6	0
patient1	p1_t2	646	1	0
patient1	p1_t2	646	2	28
patient1	p1_t2	646	3	42
patient1	p1_t2	646	4	0
patient1	p1_t2	646	5	29
patient1	p1_t2	646	6	1
patient1	p1_t2	647	1	0
patient1	p1_t2	647	2	30
patient1	p1_t2	647	3	40
patient1	p1_t2	647	4	0
patient1	p1_t2	647	5	29
patient1	p1_t2	647	6	1
patient1	p1_t2	648	1	0
patient1	p1_t2	648	2	23
patient1	p1_t2	648	3	39
patient1	p1_t2	648	4	0
patient1	p1_t2	648	5	37
patient1	p1_t2	648	6	1
patient1	p1_t2	649	1	0
patient1	p1_t2	649	2	27
patient1	p1_t2	649	3	43
patient1	p1_t2	649	4	0
patient1	p1_t2	649	5	29
patient1	p1_t2	649	6	1
patient1	p1_t2	650	1	0
patient1	p1_t2	650	2	25
patient1	p1_t2	650	3	41
patient1	p1_t2	650	4	0
patient1	p1_t2	650	5	33
patient1	p1_t2	650	6	1
patient1	p1_t2	651	1	0
patient1	p1_t2	651	2	23
patient1	p1_t2	651	3	40
patient1	p1_t2	651	4	0
patient1	p1_t2	651	5	37
patient1	p1_t2	651	6	0
patient1	p1_t2	652	1	0
patient1	p1_t2	652	2	25
patient1	p1_t2	652	3	39
patient1	p1_t2	652	4	0
patient1	p1_t2	652	5	36
patient1	p1_t2	652	6	0
patient1	p1_t2	653	1	0
patient1	p1_t2	653	2	31
patient1	p1_t2	653	3	36
patient1	p1_t2	653	4	0
patient1	p1_t2	653	5	33
patient1	p1_t2	653	6	0
patient1	p1_t2	654	1	0
patient1	p1_t2	654	2	22
patient1	p1_t2	654	3	42
patient1	p1_t2	654	4	0
patient1	p1_t2	654	5	35
patient1	p1_t2	654	6	1
patient1	p1_t2	655	1	0
patient1	p1_t2	655	2	31
patient1	p1_t2	655	3	40
patient1	p1_t2	655	4	0
patient1	p1_t2	655	5	28
patient1	p1_t2	655	6	1
patient1	p1_t2	656	1	0
patient1	p1_t2	656	2	25
patient1	p1_t2	656	3	43
patient1	p1_t2	656	4	0
patient1	p1_t2	656	5	31
patient1	p1_t2	656	6	1
patient1	p1_t2	657	1	0
patient1	p1_t2	657	2	33
patient1	p1_t2	657	3	40
patient1	p1_t2	657	4	0
patient1	p1_t2	657	5	27
patient1	p1_t2	657	6	0
patient1	p1_t2	658	1	0
patient1	p1_t2	658	2	25
patient1	p1_t2	658	3	40
patient1	p1_t2	658	4	0
patient1	p1_t2	658	5	35
patient1	p1_t2	658	6	0
patient1	p1_t2	659	1	0
patient1	p1_t2	659	2	24
patient1	p1_t2	659	3	43
patient1	p1_t2	659	4	0
patient1	p1_t2	659	5	33
patient1	p1_t2	659	6	0
patient1	p1_t2	660	1	0
patient1	p1_t2	660	2	32
patient1	p1_t2	660	3	39
patient1	p1_t2	660	4	0
patient1	p1_t2	660	5	28
patient1	p1_t2	660	6	1
patient1	p1_t2	661	1	0
patient1	p1_t2	661	2	33
patient1	p1_t2	661	3	36
patient1	p1_t2	661	4	0
patient1	p1_t2	661	5	31
patient1	p1_t2	661	6	0
patient1	p1_t2	662	1	0
patient1	p1_t2	662	2	34
patient1	p1_t2	662	3	38
patient1	p1_t2	662	4	0
patient1	p1_t2	662	5	28
patient1	p1_t2	662	6	0
patient1	p1_t2	663	1	0
patient1	p1_t2	663	2	17
patient1	p1_t2	663	3	43
patient1	p1_t2	663	4	0
patient1	p1_t2	663	5	40
patient1	p1_t2	663	6	0
patient1	p1_t2	664	1	0
patient1	p1_t2	664	2	26
patient1	p1_t2	664	3	42
patient1	p1_t2	664	4	0
patient1	p1_t2	664	5	32
patient1	p1_t2	664	6	0
patient1	p1_t2	665	1	0
patient1	p1_t2	665	2	27
patient1	p1_t2	665	3	38
patient1	p1_t2	665	4	0
patient1	p1_t2	665	5	34
patient1	p1_t2	665	6	1
patient1	p1_t2	666	1	0
patient1	p1_t2	666	2	30
patient1	p1_t2	666	3	39
patient1	p1_t2	666	4	0
patient1	p1_t2	666	5	30
patient1	p1_t2	666	6	1
patient1	p1_t2	667	1	0
patient1	p1_t2	667	2	25
patient1	p1_t2	667	3	38
patient1	p1_t2	667	4	0
patient1	p1_t2	667	5	36
patient1	p1_t2	667	6	1
patient1	p1_t2	668	1	0
patient1	p1_t2	668	2	29
patient1	p1_t2	668	3	38
patient1	p1_t2	668	4	0
patient1	p1_t2	668	5	32
patient1	p1_t2	668	6	1
patient1	p1_t2	669	1	0
patient1	p1_t2	669	2	25
patient1	p1_t2	669	3	43
patient1	p1_t2	669	4	0
patient1	p1_t2	669	5	32
patient1	p1_t2	669	6	0
patient1	p1_t2	670	1	0
patient1	p1_t2	670	2	21
patient1	p1_t2	670	3	43
patient1	p1_t2	670	4	0
patient1	p1_t2	670	5	36
patient1	p1_t2	670	6	0
patient1	p1_t2	671	1	0
patient1	p1_t2	671	2	26
patient1	p1_t2	671	3	40
patient1	p1_t2	671	4	0
patient1	p1_t2	671	5	33
patient1	p1_t2	671	6	1
patient1	p1_t2	672	1	0
patient1	p1_t2	672	2	26
patient1	p1_t2	672	3	42
patient1	p1_t2	672	4	0
patient1	p1_t2	672	5	31
patient1	p1_t2	672	6	1
patient1	p1_t2	673	1	0
patient1	p1_t2	673	2	33
patient1	p1_t2	673	3	38
patient1	p1_t2	673	4	0
patient1	p1_t2	673	5	28
patient1	p1_t2	673	6	1
patient1	p1_t2	674	1	0
patient1	p1_t2	674	2	20
patient1	p1_t2	674	3	40
patient1	p1_t2	674	4	0
patient1	p1_t2	674	5	39
patient1	p1_t2	674	6	1
patient1	p1_t2	675	1	0
patient1	p1_t2	675	2	32
patient1	p1_t2	675	3	41
patient1	p1_t2	675	4	0
patient1	p1_t2	675	5	27
patient1	p1_t2	675	6	0
patient1	p1_t2	676	1	0
patient1	p1_t2	676	2	33
patient1	p1_t2	676	3	37
patient1	p1_t2	676	4	0
patient1	p1_t2	676	5	30
patient1	p1_t2	676	6	0
patient1	p1_t2	677	1	0
patient1	p1_t2	677	2	31
patient1	p1_t2	677	3	41
patient1	p1_t2	677	4	0
patient1	p1_t2	677	5	28
patient1	p1_t2	677	6	0
patient1	p1_t2	678	1	0
patient1	p1_t2	678	2	23
patient1	p1_t2	678	3	40
patient1	p1_t2	678	4	0
patient1	p1_t2	678	5	36
patient1	p1_t2	678	6	1
patient1	p1_t2	679	1	0
patient1	p1_t2	679	2	21
patient1	p1_t2	679	3	42
patient1	p1_t2	679	4	0
patient1	p1_t2	679	5	36
patient1	p1_t2	679	6	1
patient1	p1_t2	680	1	0
patient1	p1_t2	680	2	27
patient1	p1_t2	680	3	41
patient1	p1_t2	680	4	0
patient1	p1_t2	680	5	31
patient1	p1_t2	680	6	1
patient1	p1_t2	681	1	0
patient1	p1_t2	681	2	31
patient1	p1_t2	681	3	39
patient1	p1_t2	681	4	0
patient1	p1_t2	681	5	29
patient1	p1_t2	681	6	1
patient1	p1_t2	682	1	0
patient1	p1_t2	682	2	24
patient1	p1_t2	682	3	42
patient1	p1_t2	682	4	0
patient1	p1_t2	682	5	34
patient1	p1_t2	682	6	0
patient1	p1_t2	683	1	0
patient1	p1_t2	683	2	31
patient1	p1_t2	683	3	37
patient1	p1_t2	683	4	0
patient1	p1_t2	683	5	32
patient1	p1_t2	683	6	0
patient1	p1_t2	684	1	0
patient1	p1_t2	684	2	16
patient1	p1_t2	684	3	42
patient1	p1_t2	684	4	0
patient1	p1_t2	684	5	41
patient1	p1_t2	684	6	1
patient1	p1_t2	685	1	0
patient1	p1_t2	685	2	23
patient1	p1_t2	685	3	42
patient1	p1_t2	685	4	0
patient1	p1_t2	685	5	34
patient1	p1_t2	685	6	1
patient1	p1_t2	686	1	0
patient1	p1_t2	686	2	26
patient1	p1_t2	686	3	42
patient1	p1_t2	686	4	0
patient1	p1_t2	686	5	32
patient1	p1_t2	686	6	0
patient1	p1_t2	687	1	0
patient1	p1_t2	687	2	21
patient1	p1_t2	687	3	42
patient1	p1_t2	687	4	0
patient1	p1_t2	687	5	36
patient1	p1_t2	687	6	1
patient1	p1_t2	688	1	0
patient1	p1_t2	688	2	29
patient1	p1_t2	688	3	39
patient1	p1_t2	688	4	0
patient1	p1_t2	688	5	31
patient1	p1_t2	688	6	1
patient1	p1_t2	689	1	0
patient1	p1_t2	689	2	29
patient1	p1_t2	689	3	40
patient1	p1_t2	689	4	0
patient1	p1_t2	689	5	31
patient1	p1_t2	689	6	0
patient1	p1_t2	690	1	0
patient1	p1_t2	690	2	31
patient1	p1_t2	690	3	42
patient1	p1_t2	690	4	0
patient1	p1_t2	690	5	26
patient1	p1_t2	690	6	1
patient1	p1_t2	691	1	0
patient1	p1_t2	691	2	32
patient1	p1_t2	691	3	42
patient1	p1_t2	691	4	0
patient1	p1_t2	691	5	26
patient1	p1_t2	691	6	0
patient1	p1_t2	692	1	0
patient1	p1_t2	692	2	21
patient1	p1_t2	692	3	43
patient1	p1_t2	692	4	0
patient1	p1_t2	692	5	35
patient1	p1_t2	692	6	1
patient1	p1_t2	693	1	0
patient1	p1_t2	693	2	23
patient1	p1_t2	693	3	43
patient1	p1_t2	693	4	0
patient1	p1_t2	693	5	34
patient1	p1_t2	693	6	0
patient1	p1_t2	694	1	0
patient1	p1_t2	694	2	33
patient1	p1_t2	694	3	36
patient1	p1_t2	694	4	0
patient1	p1_t2	694	5	31
patient1	p1_t2	694	6	0
patient1	p1_t2	695	1	0
patient1	p1_t2	695	2	29
patient1	p1_t2	695	3	40
patient1	p1_t2	695	4	0
patient1	p1_t2	695	5	31
patient1	p1_t2	695	6	0
patient1	p1_t2	696	1	0
patient1	p1_t2	696	2	24
patient1	p1_t2	696	3	43
patient1	p1_t2	696	4	0
patient1	p1_t2	696	5	33
patient1	p1_t2	696	6	0
patient1	p1_t2	697	1	0
patient1	p1_t2	697	2	28
patient1	p1_t2	697	3	41
patient1	p1_t2	697	4	0
patient1	p1_t2	697	5	31
patient1	p1_t2	697	6	0
patient1	p1_t2	698	1	0
patient1	p1_t2	698	2	25
patient1	p1_t2	698	3	38
patient1	p1_t2	698	4	0
patient1	p1_t2	698	5	35
patient1	p1_t2	698	6	1
patient1	p1_t2	699	1	0
patient1	p1_t2	699	2	27
patient1	p1_t2	699	3	37
patient1	p1_t2	699	4	1
patient1	p1_t2	699	5	34
patient1	p1_t2	699	6	1
patient1	p1_t2	700	1	0
patient1	p1_t2	700	2	25
patient1	p1_t2	700	3	38
patient1	p1_t2	700	4	0
patient1	p1_t2	700	5	36
patient1	p1_t2	700	6	1
patient1	p1_t2	701	1	0
patient1	p1_t2	701	2	25
patient1	p1_t2	701	3	43
patient1	p1_t2	701	4	0
patient1	p1_t2	701	5	31
patient1	p1_t2	701	6	1
patient1	p1_t2	702	1	0
patient1	p1_t2	702	2	24
patient1	p1_t2	702	3	43
patient1	p1_t2	702	4	0
patient1	p1_t2	702	5	33
patient1	p1_t2	702	6	0
patient1	p1_t2	703	1	0
patient1	p1_t2	703	2	20
patient1	p1_t2	703	3	43
patient1	p1_t2	703	4	0
patient1	p1_t2	703	5	37
patient1	p1_t2	703	6	0
patient1	p1_t2	704	1	0
patient1	p1_t2	704	2	26
patient1	p1_t2	704	3	41
patient1	p1_t2	704	4	0
patient1	p1_t2	704	5	33
patient1	p1_t2	704	6	0
patient1	p1_t2	705	1	0
patient1	p1_t2	705	2	26
patient1	p1_t2	705	3	43
patient1	p1_t2	705	4	0
patient1	p1_t2	705	5	30
patient1	p1_t2	705	6	1
patient1	p1_t2	706	1	0
patient1	p1_t2	706	2	24
patient1	p1_t2	706	3	43
patient1	p1_t2	706	4	0
patient1	p1_t2	706	5	33
patient1	p1_t2	706	6	0
patient1	p1_t2	707	1	0
patient1	p1_t2	707	2	33
patient1	p1_t2	707	3	37
patient1	p1_t2	707	4	0
patient1	p1_t2	707	5	30
patient1	p1_t2	707	6	0
patient1	p1_t2	708	1	0
patient1	p1_t2	708	2	30
patient1	p1_t2	708	3	37
patient1	p1_t2	708	4	0
patient1	p1_t2	708	5	33
patient1	p1_t2	708	6	0
patient1	p1_t2	709	1	0
patient1	p1_t2	709	2	22
patient1	p1_t2	709	3	43
patient1	p1_t2	709	4	0
patient1	p1_t2	709	5	35
patient1	p1_t2	709	6	0
patient1	p1_t2	710	1	0
patient1	p1_t2	710	2	29
patient1	p1_t2	710	3	38
patient1	p1_t2	710	4	0
patient1	p1_t2	710	5	33
patient1	p1_t2	710	6	0
patient1	p1_t2	711	1	0
patient1	p1_t2	711	2	25
patient1	p1_t2	711	3	41
patient1	p1_t2	711	4	0
patient1	p1_t2	711	5	34
patient1	p1_t2	711	6	0
patient1	p1_t2	712	1	0
patient1	p1_t2	712	2	28
patient1	p1_t2	712	3	43
patient1	p1_t2	712	4	0
patient1	p1_t2	712	5	29
patient1	p1_t2	712	6	0
patient1	p1_t2	713	1	0
patient1	p1_t2	713	2	27
patient1	p1_t2	713	3	36
patient1	p1_t2	713	4	0
patient1	p1_t2	713	5	36
patient1	p1_t2	713	6	1
patient1	p1_t2	714	1	0
patient1	p1_t2	714	2	25
patient1	p1_t2	714	3	41
patient1	p1_t2	714	4	0
patient1	p1_t2	714	5	32
patient1	p1_t2	714	6	1
patient1	p1_t2	715	1	0
patient1	p1_t2	715	2	26
patient1	p1_t2	715	3	38
patient1	p1_t2	715	4	0
patient1	p1_t2	715	5	36
patient1	p1_t2	715	6	0
patient1	p1_t2	716	1	0
patient1	p1_t2	716	2	28
patient1	p1_t2	716	3	41
patient1	p1_t2	716	4	0
patient1	p1_t2	716	5	30
patient1	p1_t2	716	6	1
patient1	p1_t2	717	1	0
patient1	p1_t2	717	2	31
patient1	p1_t2	717	3	39
patient1	p1_t2	717	4	0
patient1	p1_t2	717	5	28
patient1	p1_t2	717	6	1
patient1	p1_t2	718	1	0
patient1	p1_t2	718	2	27
patient1	p1_t2	718	3	41
patient1	p1_t2	718	4	0
patient1	p1_t2	718	5	31
patient1	p1_t2	718	6	1
patient1	p1_t2	719	1	0
patient1	p1_t2	719	2	24
patient1	p1_t2	719	3	41
patient1	p1_t2	719	4	0
patient1	p1_t2	719	5	34
patient1	p1_t2	719	6	1
patient1	p1_t2	720	1	0
patient1	p1_t2	720	2	24
patient1	p1_t2	720	3	43
patient1	p1_t2	720	4	0
patient1	p1_t2	720	5	33
patient1	p1_t2	720	6	0
patient1	p1_t2	721	1	0
patient1	p1_t2	721	2	27
patient1	p1_t2	721	3	41
patient1	p1_t2	721	4	0
patient1	p1_t2	721	5	32
patient1	p1_t2	721	6	0
patient1	p1_t2	722	1	0
patient1	p1_t2	722	2	35
patient1	p1_t2	722	3	37
patient1	p1_t2	722	4	0
patient1	p1_t2	722	5	28
patient1	p1_t2	722	6	0
patient1	p1_t2	723	1	0
patient1	p1_t2	723	2	35
patient1	p1_t2	723	3	38
patient1	p1_t2	723	4	0
patient1	p1_t2	723	5	27
patient1	p1_t2	723	6	0
patient1	p1_t2	724	1	0
patient1	p1_t2	724	2	35
patient1	p1_t2	724	3	38
patient1	p1_t2	724	4	0
patient1	p1_t2	724	5	26
patient1	p1_t2	724	6	1
patient1	p1_t2	725	1	0
patient1	p1_t2	725	2	24
patient1	p1_t2	725	3	41
patient1	p1_t2	725	4	0
patient1	p1_t2	725	5	34
patient1	p1_t2	725	6	1
patient1	p1_t2	726	1	0
patient1	p1_t2	726	2	32
patient1	p1_t2	726	3	40
patient1	p1_t2	726	4	0
patient1	p1_t2	726	5	28
patient1	p1_t2	726	6	0
patient1	p1_t2	727	1	0
patient1	p1_t2	727	2	15
patient1	p1_t2	727	3	42
patient1	p1_t2	727	4	0
patient1	p1_t2	727	5	42
patient1	p1_t2	727	6	1
patient1	p1_t2	728	1	0
patient1	p1_t2	728	2	24
patient1	p1_t2	728	3	39
patient1	p1_t2	728	4	0
patient1	p1_t2	728	5	36
patient1	p1_t2	728	6	0
patient1	p1_t2	729	1	0
patient1	p1_t2	729	2	33
patient1	p1_t2	729	3	39
patient1	p1_t2	729	4	0
patient1	p1_t2	729	5	28
patient1	p1_t2	729	6	0
patient1	p1_t2	730	1	0
patient1	p1_t2	730	2	23
patient1	p1_t2	730	3	41
patient1	p1_t2	730	4	0
patient1	p1_t2	730	5	35
patient1	p1_t2	730	6	1
patient1	p1_t2	731	1	0
patient1	p1_t2	731	2	35
patient1	p1_t2	731	3	39
patient1	p1_t2	731	4	0
patient1	p1_t2	731	5	26
patient1	p1_t2	731	6	0
patient1	p1_t2	732	1	0
patient1	p1_t2	732	2	31
patient1	p1_t2	732	3	42
patient1	p1_t2	732	4	0
patient1	p1_t2	732	5	26
patient1	p1_t2	732	6	1
patient1	p1_t2	733	1	0
patient1	p1_t2	733	2	22
patient1	p1_t2	733	3	43
patient1	p1_t2	733	4	2
patient1	p1_t2	733	5	32
patient1	p1_t2	733	6	1
patient1	p1_t2	734	1	0
patient1	p1_t2	734	2	20
patient1	p1_t2	734	3	43
patient1	p1_t2	734	4	0
patient1	p1_t2	734	5	37
patient1	p1_t2	734	6	0
patient1	p1_t2	735	1	0
patient1	p1_t2	735	2	24
patient1	p1_t2	735	3	40
patient1	p1_t2	735	4	0
patient1	p1_t2	735	5	36
patient1	p1_t2	735	6	0
patient1	p1_t2	736	1	0
patient1	p1_t2	736	2	25
patient1	p1_t2	736	3	43
patient1	p1_t2	736	4	0
patient1	p1_t2	736	5	31
patient1	p1_t2	736	6	1
patient1	p1_t2	737	1	0
patient1	p1_t2	737	2	28
patient1	p1_t2	737	3	39
patient1	p1_t2	737	4	0
patient1	p1_t2	737	5	32
patient1	p1_t2	737	6	1
patient1	p1_t2	738	1	0
patient1	p1_t2	738	2	28
patient1	p1_t2	738	3	39
patient1	p1_t2	738	4	0
patient1	p1_t2	738	5	32
patient1	p1_t2	738	6	1
patient1	p1_t2	739	1	0
patient1	p1_t2	739	2	35
patient1	p1_t2	739	3	35
patient1	p1_t2	739	4	1
patient1	p1_t2	739	5	28
patient1	p1_t2	739	6	1
patient1	p1_t2	740	1	0
patient1	p1_t2	740	2	28
patient1	p1_t2	740	3	40
patient1	p1_t2	740	4	0
patient1	p1_t2	740	5	31
patient1	p1_t2	740	6	1
patient1	p1_t2	741	1	0
patient1	p1_t2	741	2	36
patient1	p1_t2	741	3	37
patient1	p1_t2	741	4	0
patient1	p1_t2	741	5	27
patient1	p1_t2	741	6	0
patient1	p1_t2	742	1	0
patient1	p1_t2	742	2	30
patient1	p1_t2	742	3	39
patient1	p1_t2	742	4	0
patient1	p1_t2	742	5	31
patient1	p1_t2	742	6	0
patient1	p1_t2	743	1	0
patient1	p1_t2	743	2	27
patient1	p1_t2	743	3	37
patient1	p1_t2	743	4	0
patient1	p1_t2	743	5	35
patient1	p1_t2	743	6	1
patient1	p1_t2	744	1	0
patient1	p1_t2	744	2	27
patient1	p1_t2	744	3	40
patient1	p1_t2	744	4	0
patient1	p1_t2	744	5	31
patient1	p1_t2	744	6	1
patient1	p1_t2	745	1	0
patient1	p1_t2	745	2	25
patient1	p1_t2	745	3	41
patient1	p1_t2	745	4	0
patient1	p1_t2	745	5	33
patient1	p1_t2	745	6	1
patient1	p1_t2	746	1	0
patient1	p1_t2	746	2	26
patient1	p1_t2	746	3	43
patient1	p1_t2	746	4	0
patient1	p1_t2	746	5	31
patient1	p1_t2	746	6	0
patient1	p1_t2	747	1	0
patient1	p1_t2	747	2	26
patient1	p1_t2	747	3	43
patient1	p1_t2	747	4	0
patient1	p1_t2	747	5	31
patient1	p1_t2	747	6	0
patient1	p1_t2	748	1	0
patient1	p1_t2	748	2	26
patient1	p1_t2	748	3	42
patient1	p1_t2	748	4	0
patient1	p1_t2	748	5	32
patient1	p1_t2	748	6	0
patient1	p1_t2	749	1	0
patient1	p1_t2	749	2	35
patient1	p1_t2	749	3	32
patient1	p1_t2	749	4	0
patient1	p1_t2	749	5	32
patient1	p1_t2	749	6	1
patient1	p1_t2	750	1	0
patient1	p1_t2	750	2	38
patient1	p1_t2	750	3	34
patient1	p1_t2	750	4	0
patient1	p1_t2	750	5	28
